,Florida,California,Texas,New York,North Carolina,Massachusetts,Virginia,Colorado,New Jersey,Arizona,Utah,Georgia,the District of Columbia,Michigan,Washington,Connecticut,South Carolina,Iowa,Pennsylvania,Maryland,Idaho,Louisiana,Illinois,Wyoming,Nevada,Vermont,Oregon,Kansas,Rhode Island,Minnesota,New Hampshire,Indiana,Missouri,Alabama,Montana,Ohio,Nebraska,West Virginia,Mississippi,Delaware,Tennessee,New Mexico,Maine,Wisconsin,Oklahoma,Hawaii,Arkansas,North Dakota,Kentucky,South Dakota,Alaska
2014-09-01,171880.68583433222,396655.93593105813,160811.78546128655,270609.39163799136,161361.066239631,337940.9068441989,240258.66312178655,267284.7524664079,300806.14480053313,196392.57418483065,231090.1965824678,151331.27189294575,469098.50999873964,124244.48667137255,264457.7266212737,242966.53642944267,153179.26390841053,133662.3815116024,163107.22879966142,274722.1131942835,184734.7736761365,170912.62374092484,164023.34920865393,216369.82505746314,200397.99214844883,231209.3133032427,247301.86553399812,125797.60347029743,232910.35433905292,191595.03316755345,225462.64794000518,122483.1905987753,134171.5558607887,137466.69347045085,208363.36246731723,120688.62410871463,140833.99655753508,105457.61014656643,122866.61666277154,233411.5953279976,150049.2614893916,170258.56184843017,187436.76604816117,163214.27148462235,121367.17676618807,487301.8908227035,128248.14414703543,210948.13282000963,120206.229100777,168234.7183477376,268417.1539390141
2014-10-01,172765.32881166993,399834.3213024968,161481.47094828726,271086.9413400734,161357.98901928728,338251.5938347791,240498.93387755155,269505.8717090382,300997.73282797594,196682.75575830563,231558.83232037767,151808.20174122124,471273.2798633333,124405.07563050433,265320.68631855235,242317.73392373408,153171.5584593291,133169.9841988881,162765.71117343006,275324.3818985025,185151.79609524994,171237.2071521847,164390.42123687943,216886.67143811504,201061.85586508675,231311.87585469967,248610.71020021127,126124.72409281816,233136.49753923443,191825.75156663268,225685.52030728335,122600.4609957362,134254.45430899304,137224.1511690088,208912.56930927027,120593.25842702907,140977.50942771553,106080.61662720297,123489.60707659896,234178.36184945903,150178.7741148946,170063.7454378421,187145.04093739975,162958.00556526534,121670.48113559071,490310.79540748027,128336.80523168533,212373.67554631984,120060.42617500725,168504.0815702943,269625.86909737065
2014-11-01,173870.8525908125,403396.284476991,162327.82171055474,271742.87698197336,161505.47558705183,339052.2226461903,240740.39171714734,271999.5053660418,301096.1579601154,197127.12769350465,232076.70382199096,152373.58139085883,473645.55180152226,124616.54980686108,266578.58861394244,242068.76862326625,153331.8386669529,132842.29035364863,162551.97544256973,276041.626709297,185395.2479588614,171926.471415896,164737.8928443848,217324.7604409738,202213.47582366285,231199.18411034893,250050.01330017942,126435.6004401475,233646.61935183135,192156.25965935164,226056.78724104646,122675.1490962471,134350.4072820821,136942.72487994505,209620.90249432603,120555.70352994924,141126.46202355178,106823.90310864158,124058.03877670859,235110.2032140167,150541.86193156964,170148.27210970045,186868.21744340102,162789.91726072363,122102.38064745994,493293.37362727296,128393.55426704396,213873.20210973147,119913.34867052893,168602.97566760553,270938.9917990435
2014-12-01,175181.7673528289,406685.1488228631,163318.02172665985,272302.6519381429,161804.784615856,340213.4226194122,241004.37856503276,274700.33131928556,301065.5287997671,197572.46182551747,232785.74123011032,152979.65062013824,476275.52455406316,124912.32882676128,268267.40006937744,241980.69102138226,153579.63347962775,132978.3643922871,162532.67185387143,276373.17083155503,185654.25894218916,172888.7349643164,165114.4917495048,218021.3703509341,203098.62790797252,230954.18622212266,251809.8239827522,126978.9907638142,234053.54192671922,192604.67391628432,226617.23943690443,122838.955320061,134640.78178836234,136768.33061179164,210417.8748751547,120695.35382070491,141471.32121666244,107561.98197295102,124760.35893851846,235741.0965412179,151001.52371449958,170419.77037553498,186637.29622765197,162898.743780449,122763.69760911026,495498.5013360342,128501.11619389919,215540.70437344653,119972.01391253831,168806.24654861962,271740.9876659941
2015-01-01,176613.01178193427,409609.200343901,164557.15668780755,272721.96035366063,162318.18703703748,342075.8500905708,241376.8243985098,277763.67518017435,301010.45969378116,198228.02547140568,233967.7741525178,153580.58571245833,477957.51798436744,125440.32709508238,270456.3948969671,242139.57791957402,153968.96086316754,133560.2807002566,162614.74125956462,276451.6146009718,186179.691185905,173923.06188385762,165350.9681368814,219108.56746650612,204173.2239160257,230984.85683345888,253815.53141779944,127508.8768757906,234430.6165475888,193383.662758839,227252.11322357124,123088.25913928113,135006.99726614993,136663.28299137528,211437.36783102978,121043.70840448489,141903.8898609924,108382.65462090143,125561.46996452485,236764.60447981601,151562.23739386175,170658.66336207485,186565.36244576774,163326.6103837949,123388.29824890697,498023.24764729384,128677.54981959716,217073.6018661694,120096.65462063036,169401.0502429474,272636.1311797791
2015-02-01,177867.38021223564,412080.58361189347,165841.32560296473,272969.148071955,162890.61458246468,344111.0018318799,241744.9287516446,281182.01695025776,301109.2049577289,198929.6579820263,235307.49390035938,154167.21473283743,479233.2427742548,126019.68861961011,272869.2938746246,242107.44091981906,154422.89817346394,134315.92974005858,162668.39948587978,276555.99974052043,187059.95034229223,174940.127480093,165371.78143036328,220605.3757486917,205108.16902617388,231482.8439781301,256075.875358523,128023.73899848886,235008.7953485654,194359.70836334987,228071.69567930742,123348.8039510452,135258.05454025124,136550.05127862972,212345.65049836645,121420.49308833152,142433.0222032178,108881.2264168486,126250.33046290214,237934.67879997488,152154.0749756411,170865.69345300054,186755.83674948927,163857.27539836368,123759.29475939185,500681.8563996125,128832.58602345853,218524.37782379022,120246.45629754763,170274.95378004786,273233.57262154337
2015-03-01,178974.92232597093,414103.37722584273,167096.77574414262,273220.14149176533,163446.3012186413,345955.2163292128,242114.84722771306,284505.20711678703,301552.41345794505,199898.88687149584,236812.61888881438,154825.76494520402,479792.0698725323,126820.1253320742,275129.53279081645,242417.97445286415,155021.8664815329,135069.2653304617,162865.78221929714,277055.06883244315,188231.4426576776,175743.70676052815,165612.55223439887,222118.8257052081,206327.18193522727,232117.33556341424,258125.07758216988,128430.45850816945,235785.90031490684,195489.8979877994,228903.79038104924,123631.57799073907,135574.43067978334,136653.24871332286,213327.42286457258,121856.93348562547,142979.77158103258,109354.86740413011,127015.54491438267,239168.70153996782,152824.3334008602,171259.80414359915,187043.37212999593,164471.77768851028,124041.76136728532,503020.8517993153,129107.4852298838,219966.90089068213,120482.09513075191,171092.2897674353,273435.09300584195
2015-04-01,180087.2722628288,416061.2080476124,168271.62617635084,273675.66073523974,164035.01770649853,347470.6854787971,242508.92000459452,287619.4687378651,302041.8127140364,201066.91436763515,238354.47193786572,155650.1077107388,481090.72043668776,127796.79600038192,277237.90262776084,242853.58237377295,155734.6403670039,135918.77778572784,163299.20322585202,277916.5080711285,189487.23098806755,176653.36008066675,166018.3140690124,223530.70176874657,207785.83650785274,232925.7974092906,260106.95572785032,128979.29256472149,236714.38415317214,196680.52816686904,230032.0724745489,124061.01159515348,136092.4533110127,137163.15935618358,214674.8134612106,122406.73175007342,143732.1726794534,109830.51770482255,127896.74109379569,240129.97031560293,153630.40455116212,171918.10939624338,187734.991265266,165181.50356678592,124428.53566254232,504566.65841790824,129550.53616289172,221724.55344999986,121047.3065453426,171938.36411255563,274015.4749398082
2015-05-01,181347.21992899632,418274.93399514194,169395.67546776278,274493.6525432689,164685.05646788946,348846.12516355125,243018.33459131082,290476.55607804464,302818.015864553,202464.71487132585,239986.80230802772,156559.5164680507,482367.12944926723,128911.39473202243,279305.09211826744,243381.29733519457,156572.56023565572,136650.53254960178,163911.23948448605,278752.63137521734,190912.63270898967,177641.62702190047,166789.7773309092,224719.7704311006,209526.71358366637,233813.43210205363,261965.42167227707,129532.25189807902,237397.00660978723,197834.9534252185,231158.13151356156,124590.15635790407,136814.3320856066,137811.04060975774,216166.51711255126,123101.76020843025,144519.9802785454,110381.19163324678,128989.05512887338,240710.67519736243,154548.7899814667,172538.02478130127,188587.5646252192,165979.77877052347,124885.3075202168,506347.98993940116,129967.6699216127,223601.962675204,121727.35470279616,172741.17946060034,274908.0509661766
2015-06-01,182639.09085127944,420543.54353622854,170515.3335172506,275390.2013952547,165336.77319531192,349993.7118813391,243498.918159549,293232.7005193948,303360.1632353446,203856.92300325757,241743.64649436378,157472.228223462,484635.7742716889,129902.10247326926,281268.7913575876,243592.6499756244,157393.66797449833,137229.1047933948,164457.22602919178,279329.2720935091,192237.23085436932,178430.78818472286,167422.61915769547,225824.93460254828,211688.84982307788,234667.79878454353,263931.60986759653,130030.80140714716,237971.47002725842,198793.36052785217,232272.54678897,125182.61721886032,137481.24729367273,138353.7062076781,217686.52601539172,123770.65038254352,145302.313269459,110879.49006734598,129943.23519445887,241407.54595308928,155501.16461536216,172808.1009950703,189611.4558398958,166664.88321250537,125144.92097652938,508302.41303137905,130394.69728550852,225242.42776434185,122367.30916269938,173629.70723142673,275858.5767272937
2015-07-01,184112.06299944027,422331.1999073142,171679.4782877716,276506.2927743471,166027.92807909887,351344.3658020809,244122.36517432402,296132.88870086824,304135.31972957286,205324.50740974452,243720.43425847078,158476.7456362089,487766.22631069337,130737.89088710102,283347.11113703094,243923.57507177905,158240.27077601527,137636.3478274494,165107.25994180285,279949.49704761355,193529.19132643356,179008.14767458252,168099.40515107047,227262.3051283336,213927.68397530916,235442.26055730137,266169.9890238086,130533.10688285762,238873.05155937048,199628.56677262727,233401.72004217576,125715.99110314027,138217.4059519253,138721.92885707843,219078.6592862622,124465.11811753653,145990.95479188615,111304.57815203129,130945.61828407708,242377.6272919556,156509.63838244366,173032.93030609706,190723.62808966194,167184.8706643969,125400.05943135415,510936.5763924995,130904.97670707747,226435.00009858503,122914.96992303887,174335.26333941123,276926.84056255384
2015-08-01,185671.45307079176,423529.25763070147,172893.98385202273,277845.0750336659,166746.01853590852,353121.61378371785,244887.0208141574,299201.161147182,305121.45385387493,206831.15299943878,246020.58597391355,159518.98895282357,491377.7314316878,131513.12701956026,285460.72094272374,244260.8999328044,159070.74690795338,138223.0113320514,165854.0770468721,280545.0019019206,194767.09619355865,179301.31509029565,168703.54781163475,228861.8177678405,215822.3681088944,235996.29672948364,268745.5120765548,131206.54591455086,240025.42174416626,200457.39387204766,234721.00470487014,126295.4395985364,139026.77337350984,139063.60578439795,220491.41729065796,125196.27593378494,146817.32746753623,111718.0717840137,131982.8176620899,243649.9900466901,157454.24440651468,173301.0719151859,191747.19864075189,167654.76817154302,125666.75815297688,514026.3318025381,131622.33323137296,227433.6729136857,123540.64054695248,175167.5943343145,278129.60888652055
2015-09-01,187367.77763931613,424554.00345120224,174132.3674559989,279615.64514332096,167523.31794157941,355413.7053829969,245764.9515115798,302432.15642577776,306556.84916901303,208522.44613053996,248364.3093545302,160623.11233468345,495456.1256069487,132284.5725955376,287887.38421200705,244704.5701673353,159896.32870391748,138824.22878531428,166585.26710327642,281322.6983225599,196083.097383967,179830.9953477635,169404.80189276946,230507.3122248077,217479.82150186354,236547.492525393,271564.9597936695,131955.4518121466,241423.64378825563,201415.55435394557,236121.3626149996,126762.30611605447,139868.35787565666,139364.62509341337,221942.8527894064,125884.48132778634,147629.58776633185,112309.3174566143,133131.4672540157,244865.51973615875,158437.51162865417,173792.55472500584,192846.98607894647,168099.26405926526,126171.98366004776,518150.04422727955,132374.71993326832,228195.52898132103,124130.3566059483,176078.91878567776,279990.9846999743
2015-10-01,189140.3553515946,425817.18198091636,175380.1664714436,281530.54954243987,168363.18540321037,357774.8643984762,246708.0952828726,305471.09191257803,308257.73869634344,210257.13760969543,250619.6642946306,161680.88369232955,499493.3370904485,133080.83523133423,290539.1475851541,245135.8855835234,160833.7444984994,139534.1282380876,167137.11867613127,282180.75236726407,197342.49425089385,180683.41768493736,170380.50166653606,231743.23295334386,218952.76285093612,237065.17933795555,274780.48604257754,132797.7807772902,242832.46026263852,202478.1087184006,237551.98660674866,127214.77864368899,140682.60605278562,139784.848028642,223405.11290273824,126527.25471099523,148526.9603245613,113148.93960650558,134017.78584267516,245782.60707615118,159483.33040806328,174293.93346957918,194022.9792106934,168758.56189399224,126510.38051812438,522298.9299990018,133262.30568321247,229101.36613860299,124722.59409922366,177100.87050589392,281441.3048149875
